database_name,table_name,column_name,data_type,pii_metadata_type,masking_policy,load_ts,updated_ts,load_user,update_user
cust_sensitive,refine_nz_oms_dist_order,ISPU_PXY_EMAIL,StringType,EMAIL_ADDRESS,Email Mask,2022-05-31T20:22:02.995+0000,2022-05-31T20:22:02.995+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_dist_order,ISUP_PXY_PHONE,StringType,PHONE_NUMBER,Phone Mask,2022-05-31T20:22:02.995+0000,2022-05-31T20:22:02.995+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,CUSTOMER_FIRST_NAME,StringType,PERSON_NAME,Star Mask,2022-05-31T20:22:02.995+0000,2022-05-31T20:22:02.995+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,CUSTOMER_LAST_NAME,StringType,PERSON_NAME,Star Mask,2022-05-31T20:22:02.995+0000,2022-05-31T20:22:02.995+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,CUSTOMER_EMAIL,StringType,EMAIL_ADDRESS,Email Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,CUSTOMER_PHONE,StringType,PHONE_NUMBER,Phone Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_FIRST_NAME,StringType,PERSON_NAME,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_LAST_NAME,StringType,PERSON_NAME,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_ADDRESS,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_CITY,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_STATE_CD,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_POSTAL_CD,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_COUNTRY_CD,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_PHONE,StringType,EMAIL_ADDRESS,Email Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_oms_order,BILL_EMAIL,StringType,PHONE_NUMBER,Phone Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_NAME,StringType,PERSON_NAME,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_ADDR_1,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_ADDR_2,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_ADDR_3,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_CITY,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_STATE_CD,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_POSTAL_CD,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_COUNTRY_NAME,StringType,STREET_ADDRESS,Star Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_ord_ship,SHIP_EMAIL,StringType,EMAIL_ADDRESS,Email Mask,2022-05-31T20:22:02.996+0000,2022-05-31T20:22:02.996+0000,rarroyo,rarroyo
cust_sensitive,refine_unica_campaign,email_address,StringType,EMAIL_ADDRESS,Email Mask,2022-06-24T19:42:42.937+0000,2022-06-24T19:42:42.937+0000,rarroyo,rarroyo
cust_sensitive,refine_nz_sales_trans_gift_card,gift_card_number,IntegerType,FINANCIAL,CREDIT_CARD,2022-06-24T19:42:42.937+0000,2022-06-24T19:42:42.937+0000,rarroyo,rarroyo
refine,hiresmart_compliance_work_flow,hiresmart_email_address,StringType,,Email Mask,2022-06-24T23:42:22.020+0000,2022-06-24T23:42:22.020+0000,rarroyo,rarroyo
refine,hiresmart_pif,hiresmart_address1,StringType,,Star Mask,2022-06-24T23:42:22.020+0000,2022-06-24T23:42:22.020+0000,rarroyo,rarroyo
refine,hiresmart_pif,hiresmart_cellphone,StringType,,Phone Mask,2022-06-24T23:42:22.020+0000,2022-06-24T23:42:22.020+0000,rarroyo,rarroyo
refine,hiresmart_pif,hiresmart_email_address,StringType,,Email Mask,2022-06-24T23:42:22.020+0000,2022-06-24T23:42:22.020+0000,rarroyo,rarroyo
refine,nz_txn_intraday,email_address,StringType,,Email Mask,2022-06-24T23:42:22.020+0000,2022-06-24T23:42:22.020+0000,rarroyo,rarroyo
refine,acxiom_reverse_append,ACX_VALID_EMAIL_1,StringType,,Email Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,acxiom_reverse_append,ACX_PRI_ADDRESS,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member,middle_name,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member,birthdate_month,IntegerType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member,birthdate_day,IntegerType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_details,middle_name,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_details,birthdate_year,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_details,birthdate_month,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_details,birthdate_day,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_phone,account_phone_number,StringType,,Phone Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_ranking,member_mobile_phone,StringType,,Phone Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_ranking,member_first_name,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_member_ranking,member_email,StringType,,Email Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,svcs_service_resource,svcs_service_resource_psvc_staff_last_name,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,svcs_user,svcs_user_first_name,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,svcs_user,svcs_user_middle_name,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,svcs_user,svcs_user_email,StringType,,Email Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,nz_customer_segments,addr_1,StringType,,Star Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_reward_issued,member_email,StringType,,Email Mask,2022-06-24T23:42:22.021+0000,2022-06-24T23:42:22.021+0000,rarroyo,rarroyo
refine,aimia_reward_issued_cancelled,EMAIL_ADDR,StringType,,Email Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,aimia_transaction,PRIMARY_PHE_NBR,StringType,,Phone Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,aimia_transaction,PRIMARY_EMAIL_ADDR,StringType,,Email Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,aimia_transaction,ISSUE_AUDIT_USER_NM,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,aimia_txn_sync,primary_email,StringType,,Email Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,vibes_person_data,PHONE_NUMBER,StringType,,Phone Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,vibes_person_data,PHONE_NUMBER_E164_FORMAT,StringType,,Phone Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,vibes_person_data,CUSTOM_FIELDS_JSON,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,responsys_opt_out,EMAIL,StringType,,Email Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
enterprise,pet_master,PET_NAME,DateType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
cust_sensitive,refine_svcs_note,associate_last_name,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,pods_person,Middle_Name,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,pods_pet,pet_name,DateType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,pods_wallet,last_four,StringType,,CREDIT_CARD,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,pos_txn_gftcrd_cashout,CUST_FIRST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,pos_txn_gftcrd_cashout,CUST_LAST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,pos_txn_gftcrd_cashout,CUST_ADDR_1,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,pos_txn_gftcrd_cashout,CUST_POSTAL_CD,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,cdm_customer,middle_name,DateType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,cdm_customer,business_name,DateType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,cdm_pet,pet_name,StringType,,Star Mask,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,cdm_wallet,last_four,StringType,,CREDIT_CARD,2022-06-24T23:42:22.022+0000,2022-06-24T23:42:22.022+0000,rarroyo,rarroyo
refine,email_address,last_name,StringType,,Star Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,ams_offer_submission,APPROVAL_DETAIL,StringType,,Star Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,bazaarvoice_review,reviewer_display_name,StringType,,Star Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,cdm_address,address_line_2,StringType,,Star Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,cdm_address,city,StringType,,Star Mak,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,cdm_address,state_province,StringType,,Star Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,cdm_address,postal_code,StringType,,Star Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,cdm_agent,last_name,StringType,,Star Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.023+0000,rarroyo,rarroyo
refine,cdm_agent,email,StringType,,Email Mask,2022-06-24T23:42:22.023+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,cdm_agent,phone_number,StringType,,Phone Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
enterprise,customer_email_master,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
cust_sensitive,refine_ONLINE_SUBSCRIPTION_ORDER,ONLN_SUBS_CUST_EMAIL,StringType,EMAIL_ADDRESS,Email Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
cust_sensitive,refine_ordergroove_order_report,email_address,StringType,EMAIL_ADDRESS,Email Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
cust_sensitive,refine_ordergroove_subscription_report,email_address,StringType,EMAIL_ADDRESS,Email Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,CUSTOMER_EMAIL_ADDR,StringType,,Email Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,CUSTOMER_ADDR1,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,CUSTOMER_ADDR2,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,CUSTOMER_CITY,StringType,,Star Mak,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,CUSTOMER_STATE,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,CUSTOMER_POSTAL_CD,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,PET_NAME,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,APPT_CANCELLED_EMPLOYEE_FIRST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,nz_sds_order_item_rpt,APPT_CANCELLED_EMPLOYEE_LAST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,sms_customer_agent,SMS_AGENT_NAME,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,sms_customer_agent,SMS_AGENT_EMAIL,StringType,,Email Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,sms_customer,SMS_CUST_ADDRESS,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,udf_udh_dc_recv_dept_compliance,DCClerk,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,pos_txn_tender,CUST_MIDDLE_NAME,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_address,ADDR1,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_address,ADDR2,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_address,CITY,StringType,,Star Mak,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_address,POSTAL_CD,IntegerType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_address,ZIP4,IntegerType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_email,email_addr,StringType,,Email Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_master,FIRST_NM,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_master, LAST_NM,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_master,GENDER,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,customer_phone,PHONE_NBR,IntegerType,,Phone Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_address,ADDR1,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_address,LONGITUDE,IntegerType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_address,LATITUDE,IntegerType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_address,ZIP4,IntegerType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_address,POSTAL_CD,IntegerType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_address,CITY,IntegerType,,Star Mak,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_address,ADDR2,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.024+0000,rarroyo,rarroyo
refine,mdm_contact,CONTACT_NAME,StringType,,Star Mask,2022-06-24T23:42:22.024+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,mdm_email,EMAIL_ADDR,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,mdm_phone,PHONE_NBR,IntegerType,,Phone Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_sms_list_subscribers,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_sms_subscribers,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_subscribers,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_attribute,EMAILADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_click,"LONGITUTE,LATITUDE",IntegerType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_clickimpression,EMAILADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_conversion,EMAILADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_listmembership,EMAILADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_notsent,EMAILADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_sent_dedup,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_statuschange,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_subscriber,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_subscriber,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_survey,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sfmc_te_unsub,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sms_appointment_rpt,SMS_CUSTOMER_FIRST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sms_appointment_rpt,SMS_CUSTOMER_LAST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sms_appointment_rpt,SMS_CUSTOMER_PHONE_NBR,StringType,,Phone Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sms_appointment_rpt,SMS_CUSTOMER_EMAIL_ADDR,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sms_appointment_rpt,SVCS_CUSTOMER_FIRST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,sms_appointment_rpt,SVCS_CUSTOMER_LAST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,unica_campaign_archive,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,vibes_subscription_status_load,PHONE_NUMBER,StringType,,Phone Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,cdm_email_address,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,pods_active_associates,BIRTHDAY,IntegerType,,Date Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,aimia_member_address,ADDRESS_LINE1,StringType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,aimia_member_address,ADDRESS_LINE2,StringType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,aimia_member_address,CITY,StringType,,Star Mak,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,aimia_member_address,REGION_NAME,StringType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,aimia_member_address,POSTAL_CODE,IntegerType,,Star Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,aimia_member_email,member_email_address,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,responsys_bounce,EMAIL,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,responsys_fail,EMAIL,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,responsys_skipped,EMAIL,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,responsys_unsub,EMAIL_ADDRESS,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,cc_ocapi_redemption,CUSTOMER_EMAIL,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
cust_sensitive,refine_pods_email_address,EMAIL,StringType,,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,apipewala
cust_sensitive,refine_ordergroove_crm_subscription,EMAIL,StringType,EMAIL_ADDRESS,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
cust_sensitive,refine_ordergroove_crm_subscriber_events,EMAIL,StringType,EMAIL_ADDRESS,Email Mask,2022-06-24T23:42:22.025+0000,2022-06-24T23:42:22.025+0000,rarroyo,rarroyo
refine,eadh_category_analyst,CATEGORY_ANALYST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.026+0000,2022-06-24T23:42:22.026+0000,rarroyo,rarroyo
refine,pos_txn_header_misc,CUST_LOYALTY_PHONE,IntegerType,,Phone Mask,2022-06-24T23:42:22.026+0000,2022-06-24T23:42:22.026+0000,rarroyo,rarroyo
refine,pos_txn_header_misc,PP_CUST_FIRST_NAME,StringType,,Star Mask,2022-06-24T23:42:22.026+0000,2022-06-24T23:42:22.026+0000,rarroyo,rarroyo
